,type,name,continent,iso_country,iso_region,iata_code,coordinates
32080,medium_airport,Évora Airport,EU,PT,PT-07,,"38.533501, -7.88964"
32081,medium_airport,Flores Airport,EU,PT,PT-20,FLW,"39.455299377441406, -31.131399154663086"
32082,large_airport,Faro Airport,EU,PT,PT-08,FAO,"37.0144004822, -7.96590995789"
32084,medium_airport,Graciosa Airport,EU,PT,PT-20,GRW,"39.092201232910156, -28.029800415039062"
32087,medium_airport,Horta Airport,EU,PT,PT-20,HOR,"38.519901275634766, -28.715900421142578"
32092,large_airport,Lajes Airport,EU,PT,PT-20,TER,"38.761799, -27.090799"
32094,medium_airport,Madeira Airport,EU,PT,PT-30,FNC,"32.697899, -16.7745"
32102,medium_airport,Monte Real Air Base,EU,PT,PT-10,QLR,"39.828335, -8.8875"
32103,medium_airport,Montijo Air Base,EU,PT,PT-15,,"38.703899, -9.03592"
32107,medium_airport,Ota Air Base,EU,PT,PT-11,,"39.087502, -8.96278"
32108,medium_airport,Ovar Air Base,EU,PT,PT-01,,"40.915901, -8.64592"
32111,large_airport,João Paulo II Airport,EU,PT,PT-20,PDL,"37.7411994934, -25.6979007721"
32112,medium_airport,Pico Airport,EU,PT,PT-20,PIX,"38.554298, -28.441299"
32114,medium_airport,Portimão Airport,EU,PT,PT-08,PRM,"37.1493, -8.58396"
32115,large_airport,Francisco de Sá Carneiro Airport,EU,PT,PT-13,OPO,"41.2481002808, -8.68138980865"
32116,medium_airport,Porto Santo Airport,EU,PT,PT-30,PXO,"33.0733985901, -16.3500003815"
32117,large_airport,Humberto Delgado Airport (Lisbon Portela Airport),EU,PT,PT-11,LIS,"38.7813, -9.13592"
32121,medium_airport,São Jorge Airport,EU,PT,PT-20,SJZ,"38.66550064086914, -28.175800323486328"
32123,medium_airport,Ponte de Sor Airport,EU,PT,PT-12,,"39.211559, -8.056542"
32125,medium_airport,Sintra Air Base,EU,PT,PT-11,,"38.8311, -9.33955"
32128,medium_airport,Tancos Airbase,EU,PT,PT-14,,"39.475101, -8.36458"
32130,medium_airport,Vilar de Luz Airfield,EU,PT,PT-13,,"41.27729, -8.516209"
32131,medium_airport,Vila Real Airport,EU,PT,PT-17,VRL,"41.2743, -7.72047"
32132,medium_airport,Aerodromo Goncalves Lobato (Viseu Airport),EU,PT,PT-18,VSE,"40.725498, -7.88899"
32135,medium_airport,Banja Luka International Airport,EU,BA,BA-SRP,BNX,"44.94139862060547, 17.297500610351562"
32140,medium_airport,Mostar International Airport,EU,BA,BA-BIH,OMO,"43.282901763916016, 17.84589958190918"
32142,large_airport,Sarajevo International Airport,EU,BA,BA-BIH,SJJ,"43.82460021972656, 18.331499099731445"
32143,medium_airport,Tuzla International Airport,EU,BA,BA-BIH,TZL,"44.45869827270508, 18.72480010986328"
32145,medium_airport,Ianca Air Base,EU,RO,RO-BR,,"45.158699, 27.430901"
32146,medium_airport,Feteşti Air Base,EU,RO,RO-IL,,"44.3923, 27.7267"
32148,medium_airport,Boboc Air Base,EU,RO,RO-BZ,,"45.2164, 26.9786"
32149,medium_airport,Arad International Airport,EU,RO,RO-AR,ARW,"46.17660140991211, 21.261999130249023"
32150,medium_airport,Bacău Airport,EU,RO,RO-BC,BCM,"46.52190017700195, 26.91029930114746"
32152,medium_airport,Maramureș International Airport,EU,RO,RO-MM,BAY,"47.660598, 23.467252"
32153,medium_airport,Băneasa International Airport,EU,RO,RO-B,BBU,"44.50320053100586, 26.102100372314453"
32155,medium_airport,Mihail Kogălniceanu International Airport,EU,RO,RO-CT,CND,"44.36220169067383, 28.488300323486328"
32156,medium_airport,Cluj-Napoca International Airport,EU,RO,RO-CJ,CLJ,"46.78519821166992, 23.686199188232422"
32157,medium_airport,Caransebeş Airport,EU,RO,RO-CS,CSB,"45.41999816894531, 22.253299713134766"
32158,medium_airport,Câmpia Turzii Air Base,EU,RO,RO-CJ,,"46.50230026245117, 23.885900497436523"
32159,medium_airport,Craiova Airport,EU,RO,RO-DJ,CRA,"44.31809997558594, 23.888599395751953"
32161,medium_airport,Iaşi Airport,EU,RO,RO-IS,IAS,"47.17850112915039, 27.6205997467041"
32163,medium_airport,Oradea International Airport,EU,RO,RO-BH,OMR,"47.025299072265625, 21.90250015258789"
32164,large_airport,Henri Coandă International Airport,EU,RO,RO-B,OTP,"44.5711111, 26.085"
32168,medium_airport,Sibiu International Airport,EU,RO,RO-SB,SBZ,"45.78559875488281, 24.091299057006836"
32169,medium_airport,Satu Mare Airport,EU,RO,RO-SM,SUJ,"47.70330047607422, 22.885700225830078"
32170,medium_airport,Suceava Stefan cel Mare Airport,EU,RO,RO-SV,SCV,"47.6875, 26.35409927368164"
32171,medium_airport,Tulcea Airport,EU,RO,RO-TL,TCE,"45.0625, 28.71430015563965"
32172,medium_airport,Transilvania Târgu Mureş International Airport,EU,RO,RO-MS,TGM,"46.46770095825195, 24.412500381469727"
32173,medium_airport,Timişoara Traian Vuia Airport,EU,RO,RO-TM,TSR,"45.809898376464844, 21.337900161743164"
32277,medium_airport,Les Eplatures Airport,EU,CH,CH-NE,,"47.083900451699996, 6.792840003970001"
32279,large_airport,Geneva Cointrin International Airport,EU,CH,CH-GE,GVA,"46.23809814453125, 6.108950138092041"
32285,medium_airport,Sion Airport,EU,CH,CH-VS,SIR,"46.219600677500004, 7.326759815220001"
32291,medium_airport,Alpnach Air Base,EU,CH,CH-OW,,"46.943901, 8.28417"
32292,medium_airport,Dübendorf Air Base,EU,CH,CH-ZH,,"47.398601532, 8.648229599"
32293,medium_airport,Emmen Air Base,EU,CH,CH-LU,EML,"47.092444, 8.305184"
32294,medium_airport,Mollis Airport,EU,CH,CH-GL,,"47.07889938354492, 9.06482982635498"
32299,medium_airport,Payerne Air Base,EU,CH,CH-FR,,"46.8432, 6.91506004333"
32332,medium_airport,Lugano Airport,EU,CH,CH-TI,LUG,"46.00429916379999, 8.9105796814"
32333,medium_airport,Bern Belp Airport,EU,CH,CH-BE,BRN,"46.914100647, 7.497149944309999"
32338,medium_airport,Grenchen Airport,EU,CH,CH-SO,ZHI,"47.181599, 7.41719"
32339,large_airport,Zürich Airport,EU,CH,CH-ZH,ZRH,"47.464699, 8.54917"
32348,medium_airport,St Gallen Altenrhein Airport,EU,CH,CH-SG,ACH,"47.4850006104, 9.560770034789998"
32349,medium_airport,Samedan Airport,EU,CH,CH-GR,SMV,"46.53409957885742, 9.884110450744629"
32377,large_airport,Esenboğa International Airport,AS,TR,TR-06,ESB,"40.128101348899996, 32.995098114"
32378,medium_airport,Etimesgut Air Base,AS,TR,TR-06,ANK,"39.949798584, 32.6885986328"
32379,medium_airport,Akıncı Air Base,AS,TR,TR-06,,"40.078899383499994, 32.5656013489"
32380,large_airport,Adana Airport,AS,TR,TR-01,ADA,"36.9822006226, 35.280399322499996"
32381,medium_airport,İncirlik Air Base,AS,TR,TR-01,UAB,"37.002101898199996, 35.4258995056"
32382,medium_airport,Afyon Airport,AS,TR,TR-03,AFY,"38.726398468, 30.6011009216"
32383,large_airport,Antalya International Airport,AS,TR,TR-07,AYT,"36.898701, 30.800501"
32384,large_airport,Gaziantep International Airport,AS,TR,TR-27,GZT,"36.9472007751, 37.4786987305"
32388,medium_airport,Konya Airport,AS,TR,TR-42,KYA,"37.979, 32.561901"
32394,medium_airport,Malatya Erhaç Airport,AS,TR,TR-44,MLX,"38.435298919699996, 38.0909996033"
32395,medium_airport,Kayseri Erkilet Airport,AS,TR,TR-38,ASR,"38.770401001, 35.4953994751"
32396,medium_airport,Sivrihisar Airport,AS,TR,TR-26,,"39.451499938964844, 31.365299224853516"
32397,medium_airport,Tokat Airport,AS,TR,TR-60,TJK,"40.307430267333984, 36.367408752441406"
32399,medium_airport,Çardak Airport,AS,TR,TR-20,DNZ,"37.7855987549, 29.7012996674"
32402,large_airport,Atatürk International Airport,AS,TR,TR-34,ISL,"40.976898, 28.8146"
32406,medium_airport,Balıkesir Merkez Airport,AS,TR,TR-10,BZI,"39.619300842285156, 27.926000595092773"
32407,medium_airport,Bandırma Airport,AS,TR,TR-10,BDM,"40.31800079345703, 27.977699279785156"
32408,medium_airport,Çanakkale Airport,AS,TR,TR-17,CKZ,"40.1376991272, 26.4267997742"
32409,medium_airport,Eskişehir Air Base,AS,TR,TR-26,ESK,"39.7840995789, 30.582099914599997"
32410,large_airport,Adnan Menderes International Airport,AS,TR,TR-35,ADB,"38.2924003601, 27.156999588"
32412,medium_airport,Çiğli Airport,AS,TR,TR-35,IGL,"38.513000488299994, 27.010099411"
32417,medium_airport,Cengiz Topel Airport,AS,TR,TR-41,KCO,"40.73500061035156, 30.08329963684082"
32418,medium_airport,Bursa Yenişehir Airport,AS,TR,TR-16,YEI,"40.2551994324, 29.5625991821"
32419,large_airport,Dalaman International Airport,AS,TR,TR-48,DLM,"36.7131004333, 28.7924995422"
32420,medium_airport,Akhisar Airport,AS,TR,TR-45,,"38.80889892578125, 27.833900451660156"
32421,medium_airport,Tekirdağ Çorlu Airport,EU,TR,TR-59,TEQ,"41.13819885253906, 27.919099807739258"
32424,medium_airport,Samandıra Air Base,AS,TR,TR-34,,"40.99300003051758, 29.21649932861328"
32425,medium_airport,Anadolu Airport,AS,TR,TR-26,AOE,"39.809898, 30.5194"
32427,medium_airport,Elazığ Airport,AS,TR,TR-23,EZS,"38.6068992615, 39.2914009094"
32428,medium_airport,Diyarbakir Airport,AS,TR,TR-21,DIY,"37.893901825, 40.201000213600004"
32429,medium_airport,Erzincan Airport,AS,TR,TR-24,ERC,"39.7102012634, 39.527000427199994"
32430,large_airport,Erzurum International Airport,AS,TR,TR-25,ERZ,"39.9565010071, 41.17020034789999"
32431,medium_airport,Kars Airport,AS,TR,TR-36,KSY,"40.562198638916016, 43.1150016784668"
32432,large_airport,Trabzon International Airport,AS,TR,TR-61,TZX,"40.99509811401367, 39.78969955444336"
32433,medium_airport,Şanlıurfa Airport,AS,TR,TR-63,SFQ,"37.09429931640625, 38.84709930419922"
32434,medium_airport,Van Ferit Melen Airport,AS,TR,TR-65,VAN,"38.46820068359375, 43.332298278808594"
32435,medium_airport,Batman Airport,AS,TR,TR-72,BAL,"37.929000854499996, 41.1166000366"
32436,medium_airport,Muş Airport,AS,TR,TR-49,MSR,"38.747798919677734, 41.66120147705078"
32437,medium_airport,Siirt Airport,AS,TR,TR-56,SXZ,"37.97890090942383, 41.84040069580078"
32439,medium_airport,Kahramanmaraş Airport,AS,TR,TR-46,KCM,"37.5388259888, 36.9535217285"
32440,medium_airport,Ağrı Airport,AS,TR,TR-04,AJI,"39.654541015625, 43.025978088378906"
32441,medium_airport,Adıyaman Airport,AS,TR,TR-02,ADF,"37.7313995361, 38.4688987732"
32442,medium_airport,Mardin Airport,AS,TR,TR-47,MQM,"37.223300933800004, 40.6316986084"
32443,medium_airport,Şanlıurfa GAP Airport,AS,TR,TR-63,GNY,"37.445663, 38.895592"
32444,medium_airport,Şırnak Şerafettin Elçi Airport,AS,TR,TR-73,NKT,"37.3647, 42.0582"
32445,medium_airport,Hakkari Yüksekova Airport,AS,TR,TR-30,YKO,"37.5497, 44.2381"
32446,medium_airport,Hatay Airport,AS,TR,TR-31,HTY,"36.36277771, 36.282222747800006"
32450,large_airport,Süleyman Demirel International Airport,AS,TR,TR-32,ISE,"37.8554000854, 30.368400573699997"
32451,medium_airport,Balıkesir Körfez Airport,AS,TR,TR-10,EDO,"39.554599762, 27.0137996674"
32452,large_airport,Milas Bodrum International Airport,AS,TR,TR-48,BJV,"37.25059890749999, 27.6643009186"
32454,large_airport,Sabiha Gökçen International Airport,AS,TR,TR-34,SAW,"40.898601532, 29.3092002869"
32455,medium_airport,Gazipaşa Airport,AS,TR,TR-07,GZP,"36.299217, 32.300598"
32464,medium_airport,Bălți International Airport,EU,MD,MD-RS,BZY,"47.843056, 27.777222"
32465,medium_airport,Mărculeşti International Airport,EU,MD,MD-FR,,"47.862701416015625, 28.212799072265625"
32466,medium_airport,Cahul International Airport,EU,MD,MD-BL,,"45.8437995911, 28.263700485199998"
32468,medium_airport,Chişinău International Airport,EU,MD,MD-C,KIV,"46.92770004272461, 28.930999755859375"
32469,medium_airport,Tiraspol Airport,EU,MD,MD-TR,,"46.868099212646484, 29.590599060058594"
32470,medium_airport,Lublin Airport,EU,PL,PL-LU,LUZ,"51.240278, 22.713611"
32535,medium_airport,Ohrid St. Paul the Apostle Airport,EU,MK,MK-003,OHD,"41.18, 20.7423"
32536,large_airport,Skopje Alexander the Great Airport,EU,MK,MK-004,SKP,"41.961601, 21.621401"
32537,medium_airport,Gibraltar Airport,EU,GI,GI-U-A,GIB,"36.1511993408, -5.3496599197400005"
32545,medium_airport,Brak Airport,AF,LY,LY-SH,BCQ,"27.653, 14.272"
32552,large_airport,Belgrade Nikola Tesla Airport,EU,RS,RS-00,BEG,"44.8184013367, 20.3090991974"
32556,medium_airport,Batajnica Air Base,EU,RS,RS-07,BJY,"44.935299, 20.2575"
32563,medium_airport,Nis Airport,EU,RS,RS-20,INI,"43.337299, 21.853701"
32567,large_airport,Podgorica Airport,EU,ME,ME-16,TGD,"42.359402, 19.2519"
32576,medium_airport,Tivat Airport,EU,ME,ME-19,TIV,"42.404701232910156, 18.72330093383789"
32584,large_airport,M. R. Štefánik Airport,EU,SK,SK-BL,BTS,"48.17020034790039, 17.21269989013672"
32588,medium_airport,Košice Airport,EU,SK,SK-KI,KSC,"48.66310119628906, 21.241100311279297"
32591,medium_airport,Kuchyňa Air Base,EU,SK,SK-BL,,"48.402000427246094, 17.11840057373047"
32596,medium_airport,Piešťany Airport,EU,SK,SK-TA,PZY,"48.62519836425781, 17.828399658203125"
32603,medium_airport,Sliač Airport,EU,SK,SK-BC,SLD,"48.63779830932617, 19.13409996032715"
32606,medium_airport,Trenčín Airport,EU,SK,SK-TC,,"48.8650016785, 17.9923000336"
32608,medium_airport,Poprad-Tatry Airport,EU,SK,SK-KI,TAT,"49.073600769, 20.2411003113"
32610,medium_airport,Žilina Airport,EU,SK,SK-ZI,ILZ,"49.231498718299996, 18.6135005951"
32725,medium_airport,JAGS McCartney International Airport,,TC,TC-GT,GDT,"21.444499969482422, -71.14230346679688"
32727,medium_airport,North Caicos Airport,,TC,TC-NC,NCA,"21.9175, -71.939598"
32729,medium_airport,Providenciales Airport,,TC,TC-PR,PLS,"21.77359962463379, -72.26589965820312"
32730,medium_airport,South Caicos Airport,,TC,TC-SC,XSC,"21.515699386599998, -71.528503418"
32836,medium_airport,Maria Montez International Airport,,DO,DO-04,BRX,"18.25149917602539, -71.12039947509766"
32839,medium_airport,Cabo Rojo Airport,,DO,DO-16,CBJ,"17.929000854492188, -71.6447982788086"
32840,medium_airport,Samaná El Catey International Airport,,DO,DO-20,AZS,"19.2670001984, -69.7419967651"
32847,medium_airport,La Isabela International Airport,,DO,DO-01,JBQ,"18.572500228881836, -69.98560333251953"
32851,medium_airport,Casa De Campo International Airport,,DO,DO-12,LRM,"18.450700759887695, -68.91179656982422"
32854,large_airport,Punta Cana International Airport,,DO,DO-11,PUJ,"18.567399978599997, -68.36340332030001"
32857,medium_airport,Gregorio Luperon International Airport,,DO,DO-18,POP,"19.75790023803711, -70.56999969482422"
32861,large_airport,Las Américas International Airport,,DO,DO-01,SDQ,"18.42970085144, -69.668899536133"
32862,medium_airport,San Isidro Air Base,,DO,DO-01,,"18.503700256347656, -69.76170349121094"
32864,medium_airport,Cibao International Airport,,DO,DO-25,STI,"19.406099319458008, -70.60469818115234"
32966,medium_airport,Coban Airport,,GT,GT-AV,CBV,"15.468999862670898, -90.40670013427734"
32971,large_airport,La Aurora Airport,,GT,GT-GU,GUA,"14.5833, -90.527496"
32978,medium_airport,Puerto Barrios Airport,,GT,GT-IZ,PBR,"15.7309, -88.583801"
32983,medium_airport,Rubelsanto Airport,,GT,GT-AV,RUV,"15.991999626159668, -90.44529724121094"
32986,medium_airport,Retalhuleu Airport,,GT,GT-RE,RER,"14.520999908447266, -91.69730377197266"
32987,medium_airport,San José Airport,,GT,GT-ES,GSJ,"13.936200141899999, -90.83580017090001"
32989,medium_airport,Mundo Maya International Airport,,GT,GT-PE,FRS,"16.913799285899998, -89.86640167239999"
33072,medium_airport,Goloson International Airport,,HN,HN-AT,LCE,"15.7425, -86.852997"
33079,medium_airport,Ramón Villeda Morales International Airport,,HN,HN-CR,SAP,"15.4526, -87.923599"
33100,medium_airport,La Laguna Airport,,HN,HN-IB,GJA,"16.4454, -85.906601"
33116,medium_airport,Juan Manuel Galvez International Airport,,HN,HN-IB,RTB,"16.316799, -86.523003"
33121,medium_airport,Coronel Enrique Soto Cano Air Base,,HN,HN-CM,XPL,"14.3824, -87.621201"
33130,medium_airport,Tela Airport,,HN,HN-AT,TEA,"15.7759, -87.4758"
33131,medium_airport,Toncontín International Airport,,HN,HN-FM,TGU,"14.06089973449707, -87.21720123291016"
33133,medium_airport,Trujillo Airport,,HN,HN-CL,TJI,"15.9268, -85.938202"
33256,medium_airport,Boscobel Aerodrome,,JM,JM-05,OCJ,"18.404199600219727, -76.96900177001953"
33257,large_airport,Norman Manley International Airport,,JM,JM-01,KIN,"17.935699462890625, -76.7874984741211"
33258,medium_airport,Sangster International Airport,,JM,JM-08,MBJ,"18.503700256347656, -77.91339874267578"
33259,medium_airport,Ken Jones Airport,,JM,JM-04,POT,"18.1987991333, -76.53450012210001"
33263,medium_airport,Tinson Pen Airport,,JM,JM-02,KTP,"17.98859977722168, -76.82379913330078"
33326,large_airport,General Juan N Alvarez International Airport,,MX,MX-GRO,ACA,"16.757099151611328, -99.75399780273438"
33328,medium_airport,Del Norte International Airport,,MX,MX-NLE,NTR,"25.865601, -100.237"
33329,medium_airport,Jesús Terán Paredo International Airport,,MX,MX-AGU,AGU,"21.705601, -102.318001"
33330,medium_airport,Bahías de Huatulco International Airport,,MX,MX-OAX,HUX,"15.7753, -96.262604"
33332,medium_airport,General Mariano Matamoros Airport,,MX,MX-MOR,CVJ,"18.834800720214844, -99.26129913330078"
33334,medium_airport,Ciudad del Carmen International Airport,,MX,MX-CAM,CME,"18.65369987487793, -91.79900360107422"
33337,medium_airport,Bachigualato Federal International Airport,,MX,MX-SIN,CUL,"24.7644996643, -107.474998474"
33338,medium_airport,Chetumal International Airport,,MX,MX-ROO,CTM,"18.50469970703125, -88.32679748535156"
33339,medium_airport,Ciudad Obregón International Airport,,MX,MX-SON,CEN,"27.39259910583496, -109.83300018310547"
33341,medium_airport,Ingeniero Alberto Acuña Ongay International Airport,,MX,MX-CAM,CPE,"19.816799163800003, -90.5002975464"
33342,medium_airport,Abraham González International Airport,,MX,MX-CHH,CJS,"31.63610076904297, -106.42900085449219"
33343,medium_airport,Chichen Itza International Airport,,MX,MX-YUC,CZA,"20.6413002014, -88.4461975098"
33344,medium_airport,General Roberto Fierro Villalobos International Airport,,MX,MX-CHH,CUU,"28.702899932900003, -105.964996338"
33345,medium_airport,General Pedro Jose Mendez International Airport,,MX,MX-TAM,CVM,"23.7033004761, -98.9564971924"
33346,medium_airport,Captain Rogelio Castillo National Airport,,MX,MX-GUA,CYW,"20.546, -100.887001"
33347,medium_airport,Cozumel International Airport,,MX,MX-ROO,CZM,"20.52239990234375, -86.92559814453125"
33348,medium_airport,Ciudad Constitución Airport,,MX,MX-BCS,CUA,"25.053800582886, -111.61499786377"
33350,medium_airport,General Guadalupe Victoria International Airport,,MX,MX-DUR,DGO,"24.1242008209, -104.527999878"
33351,medium_airport,Amado Nervo National Airport,,MX,MX-NAY,TPQ,"21.4195, -104.843002"
33354,large_airport,Don Miguel Hidalgo Y Costilla International Airport,,MX,MX-JAL,GDL,"20.521799087524414, -103.31099700927734"
33355,medium_airport,General José María Yáñez International Airport,,MX,MX-SON,GYM,"27.9689998626709, -110.92500305175781"
33359,large_airport,General Ignacio P. Garcia International Airport,,MX,MX-SON,HMO,"29.095899581900003, -111.047996521"
33360,medium_airport,Licenciado Miguel de la Madrid Airport,,MX,MX-COL,CLQ,"19.277, -103.577002"
33362,medium_airport,Plan De Guadalupe International Airport,,MX,MX-COA,SLW,"25.54949951171875, -100.92900085449219"
33363,medium_airport,Ixtepec Airport,,MX,MX-OAX,IZT,"16.449301, -95.093697"
33364,medium_airport,El Lencero Airport,,MX,MX-VER,JAL,"19.4750995636, -96.7975006104"
33366,medium_airport,Lázaro Cárdenas Airport,,MX,MX-MIC,LZC,"18.0016994476, -102.221000671"
33367,medium_airport,Valle del Fuerte International Airport,,MX,MX-SIN,LMM,"25.6851997375, -109.081001282"
33368,medium_airport,Del Bajío International Airport,,MX,MX-GUA,BJX,"20.9935, -101.481003"
33369,medium_airport,Manuel Márquez de León International Airport,,MX,MX-BCS,LAP,"24.072700500499998, -110.361999512"
33370,medium_airport,Loreto International Airport,,MX,MX-BCS,LTO,"25.989200592041016, -111.3479995727539"
33371,medium_airport,General Servando Canales International Airport,,MX,MX-TAM,MAM,"25.7698993683, -97.5252990723"
33372,medium_airport,Licenciado Manuel Crescencio Rejon Int Airport,,MX,MX-YUC,MID,"20.937000274699997, -89.657699585"
33374,medium_airport,General Rodolfo Sánchez Taboada International Airport,,MX,MX-BCN,MXL,"32.6306, -115.241997"
33375,medium_airport,General Francisco J. Mujica International Airport,,MX,MX-MIC,MLM,"19.849899292, -101.025001526"
33376,medium_airport,Minatitlán/Coatzacoalcos National Airport,,MX,MX-VER,MTT,"18.1033992767, -94.58070373540001"
33377,medium_airport,Monclova International Airport,,MX,MX-COA,LOV,"26.9557, -101.470001"
33378,large_airport,Licenciado Benito Juarez International Airport,,MX,MX-DIF,MEX,"19.4363, -99.072098"
33379,large_airport,General Mariano Escobedo International Airport,,MX,MX-NLE,MTY,"25.7784996033, -100.107002258"
33380,medium_airport,General Rafael Buelna International Airport,,MX,MX-SIN,MZT,"23.1613998413, -106.26599884"
33382,medium_airport,Quetzalcóatl International Airport,,MX,MX-TAM,NLD,"27.4438991547, -99.5705032349"
33383,medium_airport,Xoxocotlán International Airport,,MX,MX-OAX,OAX,"16.9999008179, -96.726600647"
33384,medium_airport,El Tajín National Airport,,MX,MX-VER,PAZ,"20.6026992798, -97.46080017090001"
33385,medium_airport,Hermanos Serdán International Airport,,MX,MX-PUE,PBC,"19.1581001282, -98.3713989258"
33388,medium_airport,Piedras Negras International Airport,,MX,MX-COA,PDS,"28.627399, -100.535004"
33390,medium_airport,Licenciado y General Ignacio Lopez Rayon Airport,,MX,MX-MIC,UPN,"19.396699905395508, -102.03900146484375"
33393,large_airport,Licenciado Gustavo Díaz Ordaz International Airport,,MX,MX-JAL,PVR,"20.680099487304688, -105.25399780273438"
