,type,name,iso_country,iata_code
38069,medium_airport,Mukalla International Airport,YE,RIY
38073,medium_airport,Sana'a International Airport,YE,SAH
38074,medium_airport,Socotra International Airport,YE,SCT
38075,medium_airport,Sayun International Airport,YE,GXF
38076,medium_airport,Ta'izz International Airport,YE,TAI
38230,medium_airport,"Warren ""Bud"" Woods Palmer Municipal Airport",US,PAQ
38232,medium_airport,Barter Island LRRS Airport,US,BTI
38233,medium_airport,Bethel Airport,US,BET
38235,medium_airport,Allen Army Airfield,US,BIG
38236,medium_airport,Buckland Airport,US,BKC
38239,medium_airport,Wiley Post Will Rogers Memorial Airport,US,BRW
38240,medium_airport,Bettles Airport,US,BTT
38243,medium_airport,Cold Bay Airport,US,CDB
38248,medium_airport,Scammon Bay Airport,US,SCM
38251,medium_airport,Merle K (Mudhole) Smith Airport,US,CDV
38254,medium_airport,Cape Romanzof LRRS Airport,US,CZF
38255,medium_airport,Deering Airport,US,DRG
38257,medium_airport,Adak Airport,US,ADK
38258,medium_airport,Dillingham Airport,US,DLG
38259,medium_airport,Marshall Don Hunter Sr Airport,US,MLL
38260,medium_airport,Kodiak Airport,US,ADQ
38261,medium_airport,Unalaska Airport,US,DUT
38263,medium_airport,Elmendorf Air Force Base,US,EDF
38266,medium_airport,Cape Newenham LRRS Airport,US,EHM
38267,medium_airport,Eielson Air Force Base,US,EIL
38269,medium_airport,Emmonak Airport,US,EMK
38270,medium_airport,Kenai Municipal Airport,US,ENA
38272,large_airport,Fairbanks International Airport,US,FAI
38273,medium_airport,Ladd AAF Airfield,US,FBK
38277,medium_airport,Ambler Airport,US,ABL
38282,medium_airport,Edward G. Pitka Sr Airport,US,GAL
38286,medium_airport,Gulkana Airport,US,GKN
38288,medium_airport,Gambell Airport,US,GAM
38291,medium_airport,Gustavus Airport,US,GST
38294,medium_airport,Holy Cross Airport,US,HCR
38295,medium_airport,Huslia Airport,US,HSL
38296,medium_airport,Haines Airport,US,HNS
38297,medium_airport,Homer Airport,US,HOM
38298,medium_airport,Hooper Bay Airport,US,HPB
38305,medium_airport,Egegik Airport,US,EGX
38306,medium_airport,Bob Baker Memorial Airport,US,IAN
38307,medium_airport,Iliamna Airport,US,ILI
38308,medium_airport,Indian Mountain LRRS Airport,US,UTO
38312,medium_airport,Juneau International Airport,US,JNU
38321,medium_airport,King Salmon Airport,US,AKN
38323,medium_airport,Anaktuvuk Pass Airport,US,AKP
38324,medium_airport,Ketchikan International Airport,US,KTN
38327,medium_airport,Klawock Airport,US,KLW
38334,medium_airport,Cape Lisburne LRRS Airport,US,LUR
38336,medium_airport,McGrath Airport,US,MCG
38343,medium_airport,Merrill Field,US,MRI
38345,medium_airport,Mekoryuk Airport,US,MYU
38347,large_airport,Ted Stevens Anchorage International Airport,US,ANC
38348,medium_airport,Aniak Airport,US,ANI
38349,medium_airport,Nenana Municipal Airport,US,ENN
38352,medium_airport,Annette Island Airport,US,ANN
38354,medium_airport,Anvik Airport,US,ANV
38359,medium_airport,Nome Airport,US,OME
38361,medium_airport,Northway Airport,US,ORT
38362,medium_airport,Ralph Wien Memorial Airport,US,OTZ
38364,medium_airport,St George Airport,US,STG
38365,medium_airport,Port Clarence Coast Guard Station,US,KPC
38367,medium_airport,Petersburg James A Johnson Airport,US,PSG
38368,medium_airport,Port Heiden Airport,US,PTH
38370,medium_airport,Platinum Airport,US,PTU
38376,medium_airport,Nuiqsut Airport,US,NUI
38377,medium_airport,Arctic Village Airport,US,ARC
38379,medium_airport,Ruby Airport,US,RBY
38380,medium_airport,Savoonga Airport,US,SVA
38381,medium_airport,Deadhorse Airport,US,SCC
38382,medium_airport,Sand Point Airport,US,SDP
38383,medium_airport,Shishmaref Airport,US,SHH
38384,medium_airport,Sitka Rocky Gutierrez Airport,US,SIT
38385,medium_airport,Selawik Airport,US,WLK
38387,medium_airport,St Mary's Airport,US,KSM
38388,medium_airport,St Paul Island Airport,US,SNP
38392,medium_airport,Sparrevohn LRRS Airport,US,SVW
38394,medium_airport,Soldotna Airport,US,SXQ
38395,medium_airport,Eareckson Air Station,US,SYA
38399,medium_airport,Togiak Airport,US,TOG
38401,medium_airport,Talkeetna Airport,US,TKA
38402,medium_airport,Tatalina LRRS Airport,US,TLJ
38403,medium_airport,Atqasuk Edward Burnell Sr Memorial Airport,US,ATK
38412,medium_airport,Valdez Pioneer Field,US,VDZ
38414,medium_airport,Kivalina Airport,US,KVL
38416,medium_airport,Seward Airport,US,SWD
38417,medium_airport,Wrangell Airport,US,WRG
38418,medium_airport,Wainwright Airport,US,AIN
38420,medium_airport,Noatak Airport,US,WTK
38422,medium_airport,Wasilla Airport,US,WWA
38425,medium_airport,Yakutat Airport,US,YAK
38427,medium_airport,Canton Island Airport,KI,CIS
38462,medium_airport,Fort Yukon Airport,US,FYU
38575,medium_airport,Balimo Airport,PG,OPU
38582,medium_airport,Baimuru Airport,PG,VMU
38587,medium_airport,Rota International Airport,MP,ROP
38588,medium_airport,Saipan International Airport,MP,SPN
38589,medium_airport,Andersen Air Force Base,GU,UAM
38590,large_airport,Antonio B. Won Pat International Airport,GU,GUM
38591,medium_airport,Tinian International Airport,MP,TIQ
38592,large_airport,Laguindingan Airport,PH,CGY
38758,medium_airport,Barking Sands Airport,US,BKH
38759,medium_airport,Dillingham Airfield,US,HDH
38761,medium_airport,Wheeler Army Airfield,US,HHI
38762,medium_airport,Hana Airport,US,HNM
38763,medium_airport,Kapalua Airport,US,JHM
38764,medium_airport,Kalaeloa Airport,US,JRF
38765,medium_airport,Ellison Onizuka Kona International At Keahole Airport,US,KOA
38767,medium_airport,Lihue Airport,US,LIH
38770,medium_airport,Molokai Airport,US,MKK
38771,medium_airport,Waimea Kohala Airport,US,MUE
38772,medium_airport,Kaneohe Bay MCAS (Marion E. Carl Field) Airport,US,NGF
38773,large_airport,Daniel K Inouye International Airport,US,HNL
38775,medium_airport,Lanai Airport,US,LNY
38776,medium_airport,Kahului Airport,US,OGG
38778,medium_airport,Bradshaw Army Airfield,US,BSF
38779,medium_airport,Hilo International Airport,US,ITO
38780,medium_airport,Upolu Airport,US,UPP
38782,large_airport,New Islamabad International Airport,PK,ISB
38816,medium_airport,Marshall Islands International Airport,MH,MAJ
38818,medium_airport,Kaieteur International Airport,GY,KAI
38819,medium_airport,Bucholz Army Air Field,MH,KWA
38984,medium_airport,Cassidy International Airport,KI,CXI
38990,medium_airport,Henderson Field,UM,MDY
39088,medium_airport,Point Lay LRRS Airport,US,PIZ
39356,medium_airport,Chuuk International Airport,FM,TKK
39357,medium_airport,Pohnpei International Airport,FM,PNI
39358,medium_airport,Babelthuap Airport,PW,ROR
39359,medium_airport,Kosrae International Airport,FM,KSA
39360,medium_airport,Yap International Airport,FM,YAP
39363,medium_airport,Wake Island Airfield,UM,AWK
39413,large_airport,Hamad International Airport,QA,DOH
39426,large_airport,Kinmen Airport,TW,KNH
39429,medium_airport,Matsu Nangan Airport,TW,LZN
39430,medium_airport,Taitung Airport,TW,TTT
39433,large_airport,Kaohsiung International Airport,TW,KHH
39434,medium_airport,Chiayi Airport,TW,CYI
39435,medium_airport,Hengchun Airport,TW,HCN
39438,medium_airport,Lanyu Airport,TW,KYD
39439,medium_airport,Taichung Ching Chuang Kang Airport,TW,RMQ
39441,medium_airport,Matsu Beigan Airport,TW,MFK
39443,medium_airport,Tainan Airport,TW,TNN
39445,medium_airport,Hsinchu Air Base,TW,HSZ
39446,medium_airport,Makung Airport,TW,MZG
39451,medium_airport,Pingtung North Airport,TW,PIF
39452,medium_airport,Taipei Songshan Airport,TW,TSA
39453,large_airport,Taiwan Taoyuan International Airport,TW,TPE
39456,medium_airport,Hualien Airport,TW,HUN
39490,large_airport,Narita International Airport,JP,NRT
39491,medium_airport,Matsumoto Airport,JP,MMJ
39492,medium_airport,Hyakuri Airport,JP,IBR
39497,medium_airport,Iwo Jima Airport,JP,IWO
39499,large_airport,Kansai International Airport,JP,KIX
39500,medium_airport,Nanki Shirahama Airport,JP,SHM
39501,medium_airport,Kobe Airport,JP,UKB
39502,medium_airport,Hiroshimanishi Airport,JP,HIW
39505,medium_airport,Tajima Airport,JP,TJH
39507,medium_airport,Tokachi-Obihiro Airport,JP,OBO
39508,large_airport,New Chitose Airport,JP,CTS
39509,medium_airport,Hakodate Airport,JP,HKD
39511,medium_airport,Kushiro Airport,JP,KUH
39512,medium_airport,Memanbetsu Airport,JP,MMB
39513,medium_airport,Nakashibetsu Airport,JP,SHB
39514,medium_airport,Okadama Airport,JP,OKD
39518,medium_airport,Wakkanai Airport,JP,WKJ
39521,medium_airport,Iki Airport,JP,IKI
39522,medium_airport,Yamaguchi Ube Airport,JP,UBJ
39526,medium_airport,Tsushima Airport,JP,TSJ
39527,medium_airport,Monbetsu Airport,JP,MBE
39528,medium_airport,Asahikawa Airport,JP,AKJ
39529,medium_airport,Okushiri Airport,JP,OIR
39530,medium_airport,Rishiri Airport,JP,RIS
39532,medium_airport,Yakushima Airport,JP,KUM
39533,medium_airport,Fukue Airport,JP,FUJ
39534,large_airport,Fukuoka Airport,JP,FUK
39535,medium_airport,New Tanegashima Airport,JP,TNE
39536,large_airport,Kagoshima Airport,JP,KOJ
39537,medium_airport,Miyazaki Airport,JP,KMI
39539,medium_airport,Oita Airport,JP,OIT
39540,medium_airport,Kitakyūshū Airport,JP,KKJ
39541,medium_airport,Saga Airport,JP,HSG
39542,medium_airport,Kumamoto Airport,JP,KMJ
39543,medium_airport,Nagasaki Airport,JP,NGS
39546,large_airport,Chubu Centrair International Airport,JP,NGO
39547,medium_airport,Amami Airport,JP,ASJ
39548,medium_airport,Okierabu Airport,JP,OKE
39549,medium_airport,Kikai Airport,JP,KKX
39550,medium_airport,Tokunoshima Airport,JP,TKN
39551,medium_airport,Nagoya Airport,JP,NKM
39552,medium_airport,Fukui Airport,JP,FKJ
39553,medium_airport,Gifu Airport,JP,QGU
39555,medium_airport,Komatsu Airport,JP,KMQ
39556,medium_airport,Oki Airport,JP,OKI
39557,large_airport,Mt. Fuji Shizuoka Airport,JP,FSZ
39558,medium_airport,Toyama Airport,JP,TOY
39559,medium_airport,Noto Airport,JP,NTQ
39561,medium_airport,Hiroshima Airport,JP,HIJ
39562,medium_airport,Okayama Airport,JP,OKJ
39563,medium_airport,Izumo Airport,JP,IZO
39566,medium_airport,Miho Yonago Airport,JP,YGJ
39567,medium_airport,Iwakuni Marine Corps Air Station,JP,IWK
39568,medium_airport,Kōchi Ryōma Airport,JP,KCZ
39569,medium_airport,Matsuyama Airport,JP,MYJ
39570,large_airport,Osaka International Airport,JP,ITM
39572,medium_airport,Tottori Airport,JP,TTJ
39573,medium_airport,Tokushima Airport/JMSDF Air Base,JP,TKS
39574,medium_airport,Takamatsu Airport,JP,TAK
39575,medium_airport,Iwami Airport,JP,IWJ
39578,medium_airport,Aomori Airport,JP,AOJ
39579,medium_airport,Yamagata Airport,JP,GAJ
39580,medium_airport,Sado Airport,JP,SDS
39581,medium_airport,Fukushima Airport,JP,FKS
39582,medium_airport,Hachinohe Airport,JP,HHE
39583,medium_airport,Hanamaki Airport,JP,HNA
39584,medium_airport,Akita Airport,JP,AXT
39585,medium_airport,Misawa Air Base,JP,MSJ
39586,medium_airport,Niigata Airport,JP,KIJ
39588,medium_airport,Odate Noshiro Airport,JP,ONJ
39589,medium_airport,Sendai Airport,JP,SDJ
39592,medium_airport,Shonai Airport,JP,SYO
39593,medium_airport,Atsugi Naval Air Facility,JP,NJA
39597,medium_airport,Hachijojima Airport,JP,HAC
39602,medium_airport,Oshima Airport,JP,OIM
39603,medium_airport,Miyakejima Airport,JP,MYE
39606,large_airport,Tokyo Haneda International Airport,JP,HND
39609,large_airport,Yokota Air Base,JP,OKO
39868,large_airport,Muan International Airport,KR,MWX
39869,medium_airport,Gwangju Airport,KR,KWJ
39870,large_airport,Kunsan Air Base,KR,KUV
39874,medium_airport,Yeosu Airport,KR,RSU
39878,medium_airport,Gangneung Airport (K-18),KR,KAG
39881,medium_airport,Wonju/Hoengseong Air Base (K-38/K-46),KR,WJU
39882,medium_airport,Yangyang International Airport,KR,YNY
39883,large_airport,Jeju International Airport,KR,CJU
39884,medium_airport,Jeongseok Airport,KR,JDG
39886,large_airport,Gimhae International Airport,KR,PUS
39888,medium_airport,Sacheon Air Base/Airport,KR,HIN
39889,medium_airport,Ulsan Airport,KR,USN
39905,large_airport,Incheon International Airport,KR,ICN
39907,medium_airport,Seoul Air Base (K-16),KR,SSN
39909,large_airport,Osan Air Base,KR,OSN
39912,large_airport,Gimpo International Airport,KR,GMP
39916,medium_airport,Suwon Airport,KR,SWU
39923,medium_airport,Pohang Airport (G-815/K-3),KR,KPO
39925,medium_airport,Daegu Airport,KR,TAE
39928,large_airport,Cheongju International Airport/Cheongju Air Base (K-59/G-513),KR,CJJ
39930,medium_airport,Yecheon Airbase,KR,YEC
39939,medium_airport,Región de Murcia International Airport,ES,RMU
39972,large_airport,Naha Airport,JP,OKA
39974,large_airport,Kadena Air Base,JP,DNA
39976,medium_airport,Kumejima Airport,JP,UEO
39978,medium_airport,Minami-Daito Airport,JP,MMD
39979,medium_airport,Miyako Airport,JP,MMY
39981,medium_airport,Ie Jima Airport,JP,IEJ
39983,medium_airport,Kitadaito Airport,JP,KTD
39984,medium_airport,Shimojishima Airport,JP,SHI
39985,medium_airport,Tarama Airport,JP,TRA
39986,medium_airport,Yoron Airport,JP,RNJ
39988,medium_airport,Yonaguni Airport,JP,OGN
39997,medium_airport,Subic Bay International Airport,PH,SFS
39998,large_airport,Diosdado Macapagal International Airport,PH,CRK
39999,medium_airport,Laoag International Airport,PH,LAO
40001,large_airport,Ninoy Aquino International Airport,PH,MNL
40004,medium_airport,Legazpi City International Airport,PH,LGP
40008,medium_airport,Lubang Airport,PH,LBX
40013,medium_airport,Allah Valley Airport,PH,AAV
40015,medium_airport,Awang Airport,PH,CBO
40016,large_airport,Francisco Bangoy International Airport,PH,DVO
40017,medium_airport,Bancasi Airport,PH,BXU
40018,medium_airport,Bislig Airport,PH,BPH
40019,medium_airport,Dipolog Airport,PH,DPL
40020,medium_airport,Camiguin Airport,PH,CGM
40022,medium_airport,Jolo Airport,PH,JOL
40025,medium_airport,Sanga Sanga Airport,PH,TWT
40026,medium_airport,Labo Airport,PH,OZC
40027,medium_airport,Pagadian Airport,PH,PAG
40028,medium_airport,Mati National Airport,PH,MXI
40029,medium_airport,General Santos International Airport,PH,GES
40030,medium_airport,Surigao Airport,PH,SUG
40033,medium_airport,Tandag Airport,PH,TDG
40036,medium_airport,Zamboanga International Airport,PH,ZAM
40044,medium_airport,Loakan Airport,PH,BAG
40045,medium_airport,Daet Airport,PH,DTE
40049,medium_airport,San Jose Airport,PH,SJI
40054,medium_airport,Mamburao Airport,PH,MBO
40055,medium_airport,Naga Airport,PH,WNP
40056,medium_airport,Basco Airport,PH,BSO
40059,medium_airport,Dr.Juan C. Angara Airport,PH,BQA
40060,medium_airport,San Fernando Airport,PH,SFE
40061,medium_airport,Tuguegarao Airport,PH,TUG
40063,medium_airport,Virac Airport,PH,VRC
40064,medium_airport,Marinduque Airport,PH,MRQ
40066,medium_airport,Cauayan Airport,PH,CYZ
40069,medium_airport,Daniel Z. Romualdez Airport,PH,TAC
40070,medium_airport,Bacolod-Silay Airport,PH,BCD
40071,medium_airport,Calbayog Airport,PH,CYP
40072,medium_airport,Sibulan Airport,PH,DGT
40073,medium_airport,Godofredo P. Ramos Airport,PH,MPH
40074,medium_airport,Catarman National Airport,PH,CRM
40077,medium_airport,Iloilo International Airport,PH,ILO
40078,medium_airport,Moises R. Espinosa Airport,PH,MBT
40079,medium_airport,Kalibo International Airport,PH,KLO
40081,large_airport,Mactan Cebu International Airport,PH,CEB
40082,medium_airport,Ormoc Airport,PH,OMC
40083,medium_airport,Puerto Princesa Airport,PH,PPS
40085,medium_airport,Roxas Airport,PH,RXS
40086,medium_airport,Evelio Javier Airport,PH,EUQ
40087,medium_airport,Tagbilaran Airport,PH,TAG
40088,medium_airport,Tugdan Airport,PH,TBH
40089,medium_airport,Francisco B. Reyes Airport,PH,USU
40144,large_airport,Grozny North Airport,RU,GRV
40820,medium_airport,Comodoro Pierrestegui Airport,AR,COC
40821,medium_airport,Gualeguaychu Airport,AR,GHU
40826,medium_airport,General Urquiza Airport,AR,PRA
40827,medium_airport,Islas Malvinas Airport,AR,ROS
40829,medium_airport,Sauce Viejo Airport,AR,SFN
40830,medium_airport,Jorge Newbery Airpark,AR,AEP
40839,medium_airport,Ingeniero Ambrosio Taravella Airport,AR,COR
40846,medium_airport,San Fernando Airport,AR,FDO
40849,medium_airport,La Plata Airport,AR,LPG
40852,medium_airport,El Palomar Airport,AR,EPA
40860,large_airport,Ministro Pistarini International Airport,AR,EZE
40866,medium_airport,Rincon De Los Sauces Airport,AR,RDS
40867,medium_airport,Zapala Airport,AR,APZ
40871,medium_airport,El Plumerillo Airport,AR,MDZ
40875,medium_airport,Comodoro D.R. Salomón Airport,AR,LGS
40878,medium_airport,Suboficial Ay Santiago Germano Airport,AR,AFA
40881,medium_airport,Catamarca Airport,AR,CTC
40883,medium_airport,Vicecomodoro Angel D. La Paz Aragonés Airport,AR,SDE
40886,medium_airport,Capitan V A Almonacid Airport,AR,IRJ
40888,medium_airport,Termas de Río Hondo international Airport,AR,RHD
40889,medium_airport,Teniente Benjamin Matienzo Airport,AR,TUC
40890,medium_airport,Domingo Faustino Sarmiento Airport,AR,UAQ
40892,medium_airport,Area De Material Airport,AR,RCU
40893,medium_airport,Villa Dolores Airport,AR,VDR
40897,medium_airport,Villa Reynolds Airport,AR,VME
40899,medium_airport,Brigadier Mayor D Cesar Raul Ojeda Airport,AR,LUQ
40901,medium_airport,Corrientes Airport,AR,CNQ
40903,medium_airport,Resistencia International Airport,AR,RES
40904,medium_airport,Formosa Airport,AR,FMA
40906,medium_airport,Cataratas Del Iguazú International Airport,AR,IGR
40907,medium_airport,Paso De Los Libres Airport,AR,AOL
40908,medium_airport,Monte Caseros Airport,AR,MCS
40910,medium_airport,Libertador Gral D Jose De San Martin Airport,AR,PSS
40913,medium_airport,Martin Miguel De Guemes International Airport,AR,SLA
40914,medium_airport,Gobernador Horacio Guzman International Airport,AR,JUJ
40916,medium_airport,Orán Airport,AR,ORA
40919,medium_airport,General Enrique Mosconi Airport,AR,TTG
40922,medium_airport,Goya Airport,AR,OYA
40927,medium_airport,Reconquista Airport,AR,RCQ
40928,medium_airport,Curuzu Cuatia Airport,AR,UZU
40930,medium_airport,El Bolson Airport,AR,EHL
40931,medium_airport,General E. Mosconi Airport,AR,CRD
40933,medium_airport,Brigadier Antonio Parodi Airport,AR,EQS
40934,medium_airport,Las Heras Airport,AR,LHS
40943,medium_airport,Almirante Marco Andres Zar Airport,AR,REL
40944,medium_airport,Gobernador Castello Airport,AR,VDM
